"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"symbol"	"refseq"
"ENSG00000003509"	109.598971377135	-0.262242843053956	0.806133226974288	-0.325309557128974	0.74494679836859	0.997059335046076	"NDUFAF7"	"NM_001083946"
"ENSG00000003756"	1753.50312501538	0.222586373294376	0.64414018744443	0.345555793029259	0.729676573510215	0.997059335046076	"RBM5"	"NM_005778"
"ENSG00000003987"	28.2791033521229	-0.453693969359554	1.23451533272517	-0.367507763842863	0.713240301697336	0.997059335046076	"MTMR7"	"NM_004686"
"ENSG00000004059"	395.365044785897	0.281920658971352	0.673791884227575	0.41840910460734	0.675648030972048	0.997059335046076	"ARF5"	"NM_001662"
"ENSG00000004139"	16.3987210158172	-0.684177112340543	1.49168263285705	-0.458661311240264	0.646477400926379	0.997059335046076	"SARM1"	"NM_015077"
"ENSG00000004142"	395.422998222971	0.105558779523912	0.681021343617364	0.155000691994789	0.876820771766385	0.997059335046076	"POLDIP2"	"NM_001290145"
"ENSG00000004399"	1831.21497951231	-0.0672135852440034	0.652736793937514	-0.102971957254853	0.917985227486667	0.997059335046076	"PLXND1"	"NM_015103"
"ENSG00000004455"	730.478592273951	-0.332252738202361	0.734108076570071	-0.452593764878226	0.650841289369922	0.997059335046076	"AK2"	"NM_001199199"
"ENSG00000004487"	1192.29964169034	0.497404569003229	0.684708305488891	0.726447401055075	0.467564541526781	0.997059335046076	"KDM1A"	"NM_001009999"
"ENSG00000004534"	1733.05737432327	-0.330061744166063	0.633837333795294	-0.520735725978332	0.602550883228849	0.997059335046076	"RBM6"	"NM_001167582"
"ENSG00000004660"	124.32250185017	-0.755249579079958	0.952913448803339	-0.792568915916125	0.42802902498488	0.997059335046076	"CAMKK1"	"NM_032294"
"ENSG00000004700"	312.750398878053	0.597996993257545	0.773291341374124	0.773313964947435	0.439336593031145	0.997059335046076	"RECQL"	"NM_002907"
"ENSG00000004766"	132.59643415004	-0.677318033636942	0.781936151785898	-0.866206316321333	0.386377030177608	0.997059335046076	"VPS50"	"NM_001257998"
"ENSG00000004777"	933.524506134569	0.517496885393408	0.732665991383334	0.706320330791295	0.479988952909856	0.997059335046076	"ARHGAP33"	"NM_001172630"
"ENSG00000004779"	174.989423011266	0.200081612754551	0.745939114415346	0.268227806918761	0.788523972142381	0.997059335046076	"NDUFAB1"	"NM_005003"
"ENSG00000004838"	19.7043992539541	1.19233820472426	1.53993933469241	0.774276088585282	0.438767540800177	0.997059335046076	"ZMYND10"	"NM_001308379"
"ENSG00000004864"	116.687579735767	0.132793692267575	0.795744836491126	0.166879741065157	0.867464673894798	0.997059335046076	"SLC25A13"	"NM_001160210"
"ENSG00000004866"	19.7285194581105	-1.69189396108557	1.5526919072798	-1.08965207659879	0.275866433917423	0.997059335046076	"ST7"	"NM_018412"
"ENSG00000004897"	393.974673262805	0.325826701222791	0.675378229366566	0.482435895999167	0.629496326422116	0.997059335046076	"CDC27"	"NM_001114091"
"ENSG00000004961"	132.752780961089	0.657306516289049	0.795296362349837	0.826492547189486	0.408524744045634	0.997059335046076	"HCCS"	"NM_001122608"
"ENSG00000004975"	392.449978355097	-0.0718287264599239	0.725949111775368	-0.0989445751703737	0.921182276658907	0.997059335046076	"DVL2"	"NM_004422"
"ENSG00000005007"	846.015965130813	0.117082093025787	0.648972072721631	0.180411604670095	0.856829444594173	0.997059335046076	"UPF1"	"NM_001297549"
"ENSG00000005020"	289.839891563248	-0.242184952586529	0.900662600941238	-0.268896423958799	0.78800938892573	0.997059335046076	"SKAP2"	"NM_001303468"
"ENSG00000005059"	176.532483284256	-0.787494988572665	0.828502456942096	-0.950504107711659	0.341856167693372	0.997059335046076	"MCUB"	"NM_017918"
"ENSG00000005075"	261.202866857414	0.387609033036239	0.752280957203332	0.515245041529708	0.606381798041112	0.997059335046076	"POLR2J"	"NM_006234"
"ENSG00000005100"	214.206960966286	-0.556665369636698	0.720776939047862	-0.772312957698183	0.439929092708723	0.997059335046076	"DHX33"	"NM_001199699"
"ENSG00000005156"	185.691344644151	-0.351848532918544	0.737705943710619	-0.476949570378634	0.633398032323933	0.997059335046076	"LIG3"	"NM_002311"
"ENSG00000005175"	189.920874032325	0.258227882603776	0.845432862175803	0.305438662437609	0.760032079362932	0.997059335046076	"RPAP3"	"NM_001146075"
"ENSG00000005187"	10.824846994841	-1.57810975297848	1.77936221340864	-0.886896294125166	0.375134737046183	0.997059335046076	"ACSM3"	"NM_005622"
"ENSG00000005189"	54.8301928125064	0.272387392407898	0.965286475223877	0.282182957494275	0.777803225493167	0.997059335046076	"REXO5"	"NM_001144924"
"ENSG00000005194"	269.217557998251	-0.317199799231194	0.702295089091933	-0.451661707675235	0.651512708154921	0.997059335046076	"CIAPIN1"	"NM_001308347"
"ENSG00000005206"	1616.28165960867	-0.200238758312244	0.71160082270451	-0.281391971345981	0.778409775387968	0.997059335046076	"SPPL2B"	"NM_001077238"
"ENSG00000005238"	209.24718820674	0.0737980856889143	0.799546276205758	0.0922999554686473	0.926459723751112	0.997059335046076	"FAM214B"	"NM_001317991"
"ENSG00000005249"	175.092773957128	0.460962922758982	0.797462203150389	0.578037330092812	0.563238916418949	0.997059335046076	"PRKAR2B"	"NM_002736"
"ENSG00000005302"	669.239466004554	-0.328238513243263	0.754237059711166	-0.435192767336256	0.663422512008602	0.997059335046076	"MSL3"	"NM_001193270"
"ENSG00000005339"	2269.51413494781	0.80649233922358	0.662087494717551	1.21810537981484	0.223183929757019	0.997059335046076	"CREBBP"	"NM_001079846"
"ENSG00000005436"	121.101146199888	0.305562823693996	0.806073835566213	0.379075476974586	0.704631816234505	0.997059335046076	"GCFC2"	"NM_001201334"
"ENSG00000005448"	148.626300986799	-0.611526981260618	0.825045695698852	-0.741203771437927	0.45856989702751	0.997059335046076	"WDR54"	"NM_001320823"
"ENSG00000005469"	59.0834218065111	0.124202262372987	0.986997490245082	0.125838478416137	0.899859782489256	0.997059335046076	"CROT"	"NM_001143935"
"ENSG00000005483"	2224.02805795514	0.715333591979849	0.749736150714067	0.954113778958834	0.340026052090253	0.997059335046076	"KMT2E"	"NM_018682"
"ENSG00000005486"	258.420269998141	0.0483487978365017	0.755956091527089	0.0639571509223948	0.949004345526989	0.997059335046076	"RHBDD2"	"NM_001040456"
"ENSG00000005700"	365.484698781498	-0.091775087112925	0.700973631527009	-0.130925163209066	0.895834508655708	0.997059335046076	"IBTK"	"NM_001300906"
"ENSG00000005801"	359.764180872565	0.258906156839712	0.720705866148185	0.359239696803687	0.719415782184652	0.997059335046076	"ZNF195"	"NM_001130519"
"ENSG00000005810"	1648.58688934985	0.648378779266355	0.63583541041588	1.01972738328976	0.307857770986927	0.997059335046076	"MYCBP2"	"NM_015057"
"ENSG00000005882"	126.689082855072	0.330265670130749	0.887418768056237	0.372164396358383	0.709770452773851	0.997059335046076	"PDK2"	"NM_001199898"
"ENSG00000005889"	629.871386688675	0.553853441857016	0.644308139541883	0.859609568568881	0.390004298687879	0.997059335046076	"ZFX"	"NM_001178084"
"ENSG00000005893"	657.122185802961	0.754772242541792	0.719283813853626	1.04933856150333	0.294022324151471	0.997059335046076	"LAMP2"	"NM_001122606"
"ENSG00000005955"	1160.33999756433	0.812813073257665	0.739113445641448	1.09971355283932	0.271456947830965	0.997059335046076	NA	NA
"ENSG00000006007"	264.821708084927	0.940471307902505	0.824555877843637	1.14057922958722	0.254045064724187	0.997059335046076	"GDE1"	"NM_001324066"
"ENSG00000006015"	289.691032940592	-0.612221303122029	0.764094662539099	-0.801237507781572	0.422994161043799	0.997059335046076	"REX1BD"	"NM_001100418"
"ENSG00000006062"	194.421139471075	-0.284847241553399	0.749813053200915	-0.379891014616776	0.70402631752232	0.997059335046076	"MAP3K14"	"NM_003954"
"ENSG00000006114"	701.41891748465	-0.60922712869084	0.681175988444022	-0.894375519727976	0.371121005921849	0.997059335046076	NA	NA
"ENSG00000006125"	976.440516670963	-0.0163166103861948	0.665571850636006	-0.024515174989151	0.980441679461975	0.997059335046076	"AP2B1"	"NM_001030006"
"ENSG00000006194"	599.248975914412	0.870839785845647	0.739311321543006	1.17790673626928	0.238833789274275	0.997059335046076	"ZNF263"	"NM_005741"
"ENSG00000006282"	200.981130745334	0.412938911801831	0.943531255583729	0.437652604890508	0.661638131366711	0.997059335046076	"SPATA20"	"NM_001258372"
"ENSG00000006451"	194.717664196169	0.104096228677268	0.860349161032888	0.120993003064356	0.903696577224979	0.997059335046076	"RALA"	"NM_005402"
"ENSG00000006459"	385.183971673291	-0.0684477288902683	0.804482323213841	-0.0850829495132039	0.93219544546624	0.997059335046076	"KDM7A"	"NM_030647"
"ENSG00000006530"	182.606767235922	-0.338133976260142	0.757297808088923	-0.446500666776574	0.655235631066466	0.997059335046076	"AGK"	"NM_018238"
"ENSG00000006534"	138.33545551579	-0.538000696268673	1.20495502423394	-0.446490271793098	0.655243138193774	0.997059335046076	"ALDH3B1"	"NM_000694"
"ENSG00000006576"	297.561538974	-0.338800400201182	0.807419930985324	-0.419608666072599	0.67477135653651	0.997059335046076	"PHTF2"	"NM_001127357"
"ENSG00000006607"	165.669562167447	0.4819225454426	0.824612391973797	0.584423118222936	0.558935676743056	0.997059335046076	"FARP2"	"NM_001282983"
"ENSG00000006625"	123.789648306426	0.0579431053817941	0.911683846898585	0.0635561390924147	0.949323657026511	0.997059335046076	"GGCT"	"NM_001199815"
"ENSG00000006695"	87.6857529932558	-0.219770650963963	0.877586146125651	-0.250426299382917	0.802257693451751	0.997059335046076	"COX10"	"NM_001303"
"ENSG00000006704"	141.673876504193	0.190195003461269	0.863497873615814	0.220261113863368	0.825667803106951	0.997059335046076	"GTF2IRD1"	"NM_001199207"
"ENSG00000006712"	564.982543399909	-0.0184893585540263	0.660258436693674	-0.0280032143877087	0.977659587442861	0.997059335046076	"PAF1"	"NM_001256826"
"ENSG00000006715"	289.66877845807	-0.167292350915668	0.740567389563748	-0.225897539201957	0.821281111792968	0.997059335046076	"VPS41"	"NM_014396"
"ENSG00000006740"	21.1475215304311	-0.431683232297454	1.40127615095482	-0.308064354055629	0.758033364354892	0.997059335046076	"ARHGAP44"	"NM_001321164"
"ENSG00000006744"	519.807160096335	-0.435124014407883	0.683535874771406	-0.636578167244551	0.524399650148047	0.997059335046076	"ELAC2"	"NM_001165962"
"ENSG00000006756"	441.970438794788	0.641729035632648	0.817531859943501	0.784959054289331	0.432477575927004	0.997059335046076	"ARSD"	"NM_001669"
"ENSG00000006831"	780.869248749445	-0.0912237670803239	0.763442104849141	-0.119490091653184	0.904887089511596	0.997059335046076	"ADIPOR2"	"NM_024551"
"ENSG00000007047"	342.748017955705	0.191219558723895	0.747967883374625	0.255652098137109	0.798219486288249	0.997059335046076	"MARK4"	"NM_001199867"
"ENSG00000007080"	240.063369171361	-0.26986502180184	0.731331195041816	-0.369005210814794	0.712123840781541	0.997059335046076	"CCDC124"	"NM_001136203"
"ENSG00000007129"	172.119464324352	0.218121976088366	0.806440825189922	0.270474868428191	0.786794948730128	0.997059335046076	"CEACAM21"	"NM_001098506"
"ENSG00000007168"	1048.41244610638	-0.366775986511759	0.637810982399698	-0.575054360355793	0.56525453312134	0.997059335046076	"PAFAH1B1"	"NM_000430"
"ENSG00000007202"	946.946834194126	0.0538156465479365	0.646636521707218	0.0832239515421355	0.933673468224016	0.997059335046076	"KIAA0100"	"NM_001321560"
"ENSG00000007237"	1001.13940257835	-0.213086355882765	0.771073404017345	-0.276350286201768	0.78227903625199	0.997059335046076	"GAS7"	"NM_001130831"
"ENSG00000007255"	123.034243001743	0.302204400019798	0.885001465309871	0.341473332944127	0.732747276972382	0.997059335046076	"TRAPPC6A"	"NM_001270891"
"ENSG00000007312"	2984.90164348239	0.0239313821259905	0.842181789307127	0.0284159339822334	0.97733041585294	0.997059335046076	"CD79B"	"NM_000626"
"ENSG00000007314"	73.0791840430956	-0.903328637199792	0.928532687474116	-0.972856044149737	0.330624853839635	0.997059335046076	"SCN4A"	"NM_000334"
"ENSG00000007341"	86.2936791284502	-0.588090691867888	0.862883022940695	-0.681541618310766	0.495528841906775	0.997059335046076	"ST7L"	"NM_001308264"
"ENSG00000007372"	16.0826190846725	0.0892257628056801	1.51395573916912	0.0589355160770081	0.953003469465537	0.997059335046076	"PAX6"	"NM_000280"
"ENSG00000007376"	169.059470840277	-0.214448260670551	0.740726483991405	-0.289510724005704	0.772190574537811	0.997059335046076	"RPUSD1"	"NM_001324086"
"ENSG00000007392"	1099.93393760156	-0.161330446687231	0.687180652139041	-0.234771520683892	0.814386073198933	0.997059335046076	"LUC7L"	"NM_001320226"
"ENSG00000007520"	106.007744581468	-0.55642337644904	0.85017673350128	-0.654479656432756	0.512802829539006	0.997059335046076	"TSR3"	"NM_001001410"
"ENSG00000007541"	380.981792502152	-0.553654513530379	0.673755704752487	-0.821743711593167	0.411222775593228	0.997059335046076	"PIGQ"	"NM_004204"
"ENSG00000007545"	464.350044977517	-0.290952855265981	0.730306708156366	-0.398398168901504	0.690336707454351	0.997059335046076	"CRAMP1"	"NM_020825"
"ENSG00000007923"	218.130775192332	0.0444530408671745	0.72650377678112	0.0611876252923695	0.951209784853213	0.997059335046076	"DNAJC11"	"NM_018198"
"ENSG00000007944"	1488.80977290028	0.850627773575676	1.01419309090751	0.838723691969273	0.401624380180214	0.997059335046076	"MYLIP"	"NM_013262"
"ENSG00000008018"	680.421574547315	0.202158860836986	0.765738302285443	0.264005157158284	0.791775944860339	0.997059335046076	"PSMB1"	"NM_002793"
"ENSG00000008083"	580.771537028406	0.19035773116668	0.768587210440993	0.24767225967429	0.804387996823947	0.997059335046076	"JARID2"	"NM_001267040"
"ENSG00000008128"	29.0667237283495	0.299387267264396	1.35614774791281	0.220763016216463	0.825276961868806	0.997059335046076	"CDK11A"	"NM_001313896"
"ENSG00000008130"	556.789454452841	-0.143758538061626	0.71071412130273	-0.202273366678178	0.839703019928102	0.997059335046076	"NADK"	"NM_001198993"
"ENSG00000008226"	9.04858638688503	-1.1275636114768	1.94341710087175	-0.580196403011485	0.561782179028664	0.997059335046076	"DLEC1"	"NM_001321153"
"ENSG00000008277"	21.7467831195446	-0.610476798399229	1.34161076814076	-0.455032721036702	0.649085698699437	0.997059335046076	"ADAM22"	"NM_001324417"
"ENSG00000008282"	533.226393044238	0.47834843880959	0.7432873707265	0.643557872296478	0.519862175674748	0.997059335046076	"SYPL1"	"NM_006754"
"ENSG00000008283"	46.1515755076207	-1.26135975819623	1.07628854242666	-1.17195315983973	0.241215862322932	0.997059335046076	"CYB561"	"NM_001017916"
"ENSG00000008294"	637.731718168059	0.35603936793108	0.700193868427057	0.508486840553033	0.6111119654697	0.997059335046076	"SPAG9"	"NM_001130527"
"ENSG00000008300"	41.3799634045029	0.0862259504828688	1.1072853542904	0.0778714810493689	0.937930285329858	0.997059335046076	"CELSR3"	"NM_001407"
"ENSG00000008311"	131.526292773578	-0.281112803981579	0.822085794432166	-0.341950689192665	0.732388001957232	0.997059335046076	"AASS"	"NM_005763"
"ENSG00000008324"	160.294356293653	0.357522559508947	0.846464315648336	0.4223716852554	0.672753741759418	0.997059335046076	"SS18L2"	"NM_016305"
"ENSG00000008382"	65.2434565967199	-0.148018882832178	0.958484178651987	-0.154430178534978	0.877270560037405	0.997059335046076	"MPND"	"NM_001159846"
"ENSG00000008438"	24.8182183738479	-1.08981985561157	1.45108346647455	-0.751038710584526	0.452629359203873	0.997059335046076	"PGLYRP1"	"NM_005091"
"ENSG00000008441"	80.2026538953249	-0.421551562647194	0.999102809382545	-0.421930114387044	0.673076028443913	0.997059335046076	"NFIX"	"NM_001271043"
"ENSG00000008513"	999.058032997023	-0.479533788490437	0.73177192610413	-0.655304981489821	0.512271414159855	0.997059335046076	"ST3GAL1"	"NM_003033"
"ENSG00000008710"	701.682266427259	-0.228747079825311	0.641987275111821	-0.356310924987521	0.721607728568662	0.997059335046076	"PKD1"	"NM_000296"
"ENSG00000008838"	922.405579299033	-0.493186573678741	0.650807699017821	-0.757806913506161	0.448566582976798	0.997059335046076	"MED24"	"NM_001079518"
"ENSG00000008853"	118.736860634251	-0.653185110649453	0.872484696612282	-0.748649361055461	0.454068572539385	0.997059335046076	"RHOBTB2"	"NM_001160036"
"ENSG00000008869"	407.499018972359	-0.0368570700185853	0.665590300650151	-0.0553750106973962	0.955839703857808	0.997059335046076	"HEATR5B"	"NM_019024"
"ENSG00000008952"	878.544042562647	0.136840406675124	0.636822546459322	0.214879965283806	0.829860905425435	0.997059335046076	"SEC62"	"NM_003262"
"ENSG00000009335"	520.807756117538	-0.0213715305272684	0.657334020232883	-0.0325124364013547	0.974063398459364	0.997059335046076	"UBE3C"	"NM_014671"
"ENSG00000009413"	305.46866144148	0.615134271529125	0.703169747728717	0.874801957160484	0.3816816721301	0.997059335046076	"REV3L"	"NM_001286431"
"ENSG00000009694"	33.6308100405446	-0.179524215035336	1.3875446559461	-0.12938265753539	0.897054869616794	0.997059335046076	"TENM1"	"NM_001163278"
"ENSG00000009724"	99.403165606074	0.828210004258096	0.876854058689869	0.944524343646817	0.344901767931501	0.997059335046076	"MASP2"	"NM_006610"
"ENSG00000009780"	148.006759770761	0.154587077354919	0.792531154942861	0.195054890133706	0.845349976666689	0.997059335046076	"FAM76A"	"NM_001143912"
"ENSG00000009830"	170.689124329161	-0.629291786254382	0.861719984800102	-0.730274099886823	0.465222656488047	0.997059335046076	"POMT2"	"NM_013382"
"ENSG00000009844"	237.949029259968	0.54017375756998	0.743713600844458	0.726319589902126	0.467642872724559	0.997059335046076	"VTA1"	"NM_001286371"
"ENSG00000009954"	939.679398997243	0.57345310033201	0.728944499840523	0.786689659442479	0.431463558809134	0.997059335046076	"BAZ1B"	"NM_023005"
"ENSG00000010030"	20.2864877836574	0.334340642721212	1.63088095737306	0.20500616014289	0.837567312145911	0.997059335046076	"ETV7"	"NM_001207035"
"ENSG00000010165"	159.162160006922	0.30377828358004	0.962136659669599	0.315732989203798	0.752205184796449	0.997059335046076	"METTL13"	"NM_001007239"
"ENSG00000010244"	2077.33900985051	0.551944077021731	0.664732505754942	0.830325089029433	0.406355006704601	0.997059335046076	"ZNF207"	"NM_001032293"
"ENSG00000010256"	548.497438061659	0.119378567295116	0.662153776904896	0.18028828266015	0.856926254032911	0.997059335046076	"UQCRC1"	"NM_003365"
"ENSG00000010270"	271.558979310294	0.321244081241853	0.760594246666606	0.422359336334376	0.672762753975756	0.997059335046076	"STARD3NL"	"NM_032016"
"ENSG00000010292"	984.254362920267	0.276661950050223	0.836366048373772	0.330790508041502	0.740802731137643	0.997059335046076	"NCAPD2"	"NM_014865"
"ENSG00000010318"	102.290535334305	-0.321019650928645	0.841200467861241	-0.381620865885679	0.702742604816576	0.997059335046076	"PHF7"	"NM_001278221"
"ENSG00000010322"	1426.88944167776	-0.129566533041749	0.63399210409273	-0.204366161984248	0.838067370959143	0.997059335046076	"NISCH"	"NM_001276293"
"ENSG00000010361"	71.0717810963716	-0.795930870602433	0.920250255739461	-0.86490698115902	0.387089845571755	0.997059335046076	"FUZ"	"NM_001171937"
"ENSG00000010404"	485.983451635135	0.553779538367243	0.683288697031784	0.81046202106499	0.417674684466417	0.997059335046076	"IDS"	"NM_000202"
"ENSG00000010539"	81.8103097713309	-0.799868741681479	0.958209972575058	-0.834753096476278	0.403856739376649	0.997059335046076	"ZNF200"	"NM_001145446"
"ENSG00000010626"	49.9650141103622	-0.465081702289129	1.01582951033394	-0.457834407799633	0.647071413807234	0.997059335046076	"LRRC23"	"NM_001135217"
"ENSG00000010671"	1597.68681076939	0.10591086391511	0.762134239207146	0.138966153817324	0.889476894828433	0.997059335046076	"BTK"	"NM_000061"
"ENSG00000010704"	25.2934268338327	0.470628356198203	1.35852670090668	0.346425547531826	0.729022928217451	0.997059335046076	"HFE"	"NM_000410"
"ENSG00000010818"	302.789140075285	0.534479412950992	0.734252769864459	0.727922910048614	0.466660777974475	0.997059335046076	"HIVEP2"	"NM_006734"
"ENSG00000011009"	335.397426587934	-0.252917498082402	0.681769056070693	-0.370972392821795	0.710658094211444	0.997059335046076	"LYPLA2"	"NM_007260"
"ENSG00000011021"	343.049692186471	-0.122803659727211	0.735885286668036	-0.166878808357814	0.867465407796999	0.997059335046076	"CLCN6"	"NM_001256959"
"ENSG00000011114"	298.58820976773	-0.203614504240719	0.687889727906244	-0.295998756749092	0.767231030848941	0.997059335046076	"BTBD7"	"NM_001002860"
"ENSG00000011132"	125.112516394839	-0.642884064201865	0.78627492312445	-0.817632669305048	0.413566967279896	0.997059335046076	"APBA3"	"NM_004886"
"ENSG00000011143"	60.8888485423653	-0.631194929654729	0.957570455900036	-0.659162911476272	0.509791160513833	0.997059335046076	"MKS1"	"NM_001165927"
"ENSG00000011198"	48.0595090126517	0.78300181230075	1.03056165206873	0.759781630462348	0.447385124964266	0.997059335046076	"ABHD5"	"NM_001355186"
"ENSG00000011243"	1071.41773948918	-0.481647121016342	0.675559945184348	-0.712959855671889	0.475870598735178	0.997059335046076	"AKAP8L"	"NM_001291478"
"ENSG00000011258"	558.940691405758	0.328079064075288	0.651350646548284	0.503690394434832	0.614478959413761	0.997059335046076	"MBTD1"	"NM_017643"
"ENSG00000011260"	406.340416932629	0.570950736390527	0.75256619202441	0.758671785208241	0.448048918992256	0.997059335046076	"UTP18"	"NM_016001"
"ENSG00000011275"	660.285150079464	0.143823482962022	0.683452378272467	0.210436729074758	0.833326828727889	0.997059335046076	"RNF216"	"NM_019011"
"ENSG00000011295"	374.72540088024	-0.157905355699023	0.761396090951442	-0.207389238762316	0.835705886138719	0.997059335046076	"TTC19"	"NM_001271420"
"ENSG00000011304"	2389.74285213719	0.186219472262063	0.655842127880854	0.283939479252076	0.77645676097456	0.997059335046076	"PTBP1"	"NM_002819"
"ENSG00000011376"	141.710915165534	-0.111846700401715	0.851761912223415	-0.131312164581008	0.895528369171969	0.997059335046076	"LARS2"	"NM_015340"
"ENSG00000011405"	330.518639993747	0.492389627387545	0.733820844905329	0.670994331662886	0.502224140530044	0.997059335046076	"PIK3C2A"	"NM_001321378"
"ENSG00000011422"	185.700457026652	0.14087459878215	0.916626470419165	0.15368811978311	0.877855652525875	0.997059335046076	"PLAUR"	"NM_001005376"
"ENSG00000011426"	148.748303807434	0.354858429336012	0.911643706940669	0.389251224611488	0.697090313709138	0.997059335046076	"ANLN"	"NM_001284301"
"ENSG00000011451"	352.788988353438	-0.137253837931785	0.695364970976885	-0.197383882796057	0.843527141183413	0.997059335046076	"WIZ"	"NM_001330395"
"ENSG00000011454"	497.445288152164	0.261199015092754	0.658958804037384	0.396381402740824	0.691823683416093	0.997059335046076	"GPR21"	"NM_005294"
"ENSG00000011485"	343.026193144536	-0.385621305593349	0.692251100393083	-0.557054088284411	0.577490474717459	0.997059335046076	"PPP5C"	"NM_001204284"
"ENSG00000011523"	666.291142946062	0.516118022091089	0.682757990718985	0.755931133881839	0.449690486144309	0.997059335046076	"CEP68"	"NM_001319100"
"ENSG00000011566"	350.203506392422	0.597595579323786	0.775632892561407	0.770461883521107	0.441025956951035	0.997059335046076	"MAP4K3"	"NM_001270425"
"ENSG00000011600"	51.6312712274343	-1.05839258205563	1.08863067445214	-0.972223736565453	0.330939254351	0.997059335046076	"TYROBP"	"NM_001173514"
"ENSG00000011638"	81.0686824032606	0.37369295970565	0.956450226400652	0.390708213967333	0.696012926668005	0.997059335046076	"TMEM159"	"NM_001301769"
"ENSG00000012048"	316.221004802248	0.611333196064976	0.864205991115402	0.707392915982853	0.479322337981302	0.997059335046076	"BRCA1"	"NM_007294"
"ENSG00000012061"	290.456365178934	0.227192145020386	0.700816910013905	0.324181882277753	0.745800337890423	0.997059335046076	"ERCC1"	"NM_001166049"
"ENSG00000012124"	2068.531086038	-0.425559743406129	0.664486929658724	-0.64043358027327	0.52189075733015	0.997059335046076	"CD22"	"NM_001185099"
"ENSG00000012171"	27.2613221434606	-0.0592367477835206	1.37788142846847	-0.0429911794727962	0.965708565115427	0.997059335046076	"SEMA3B"	"NM_001005914"
"ENSG00000012174"	95.6700275315973	0.466779148494694	0.950730254291189	0.490969069710208	0.623448324022884	0.997059335046076	"MBTPS2"	"NM_015884"
"ENSG00000012211"	64.0127753349736	0.364768791007348	1.00954826872436	0.361318821801617	0.717861125018477	0.997059335046076	"PRICKLE3"	"NM_001307979"
"ENSG00000012223"	412.251156090013	-0.997887116267982	1.1099191763143	-0.899062866524802	0.368619175782535	0.997059335046076	"LTF"	"NM_001199149"
"ENSG00000012232"	201.560815962094	0.480371882363407	0.743542849010682	0.646058102774525	0.518241727529861	0.997059335046076	"EXTL3"	"NM_001440"
"ENSG00000012660"	692.743241546374	0.0721230018171194	0.637886978959119	0.113065486827787	0.909978637011159	0.997059335046076	"ELOVL5"	"NM_001242828"
"ENSG00000012822"	1038.59232935577	-0.116802980574214	0.634195516364932	-0.184175033661074	0.853876144688636	0.997059335046076	"CALCOCO1"	"NM_001143682"
"ENSG00000012963"	259.750665028084	0.271956782194827	0.723917084953897	0.375673938144652	0.707159315358258	0.997059335046076	"UBR7"	"NM_001100417"
"ENSG00000012983"	619.786889628194	0.460845220213124	0.725490122836308	0.63521915144957	0.525285494345375	0.997059335046076	"MAP4K5"	"NM_006575"
"ENSG00000013016"	152.036488252831	0.448340912805496	0.847813920233929	0.528819947520783	0.596930358715005	0.997059335046076	"EHD3"	"NM_014600"
"ENSG00000013275"	415.641044441013	0.0901285066652545	0.704786807223351	0.12788052463742	0.898243523578	0.997059335046076	"PSMC4"	"NM_006503"
"ENSG00000013288"	390.873840958929	-0.084939177100765	0.689066654363592	-0.123266996832423	0.901895674196709	0.997059335046076	"MAN2B2"	"NM_001292038"
"ENSG00000013374"	727.176333981362	0.431136225458936	0.687746048882579	0.626882882365414	0.530736008672499	0.997059335046076	"NUB1"	"NM_001243351"
"ENSG00000013375"	112.32846992407	0.0439829759322009	0.911771560422819	0.0482390303025075	0.961525744696503	0.997059335046076	"PGM3"	"NM_001199917"
"ENSG00000013392"	23.8643741530344	0.454021240300267	1.35614501254823	0.3347881208125	0.737784922150796	0.997059335046076	"RWDD2A"	"NM_001322335"
"ENSG00000013503"	35.8608721895823	-0.0460396199835386	1.11961971343492	-0.0411207657663441	0.967199619915813	0.997059335046076	"POLR3B"	"NM_001160708"
"ENSG00000013523"	155.563095608914	-0.46050574806616	0.799330357339995	-0.576114423576539	0.564537842865205	0.997059335046076	"ANGEL1"	"NM_015305"
"ENSG00000013561"	160.642089017014	0.316903423978197	0.835432814791142	0.379328437149578	0.704443985041824	0.997059335046076	"RNF14"	"NM_001201365"
"ENSG00000013563"	84.1010931124188	0.299651546879976	0.876140616205606	0.342013075683796	0.732341052032293	0.997059335046076	"DNASE1L1"	"NM_001009932"
"ENSG00000013573"	801.273491867945	0.673767112135813	0.642798247687201	1.04817820297432	0.294556511113519	0.997059335046076	"DDX11"	"NM_001257144"
"ENSG00000013583"	35.200810910086	0.547195749574635	1.1233275865591	0.487120369981089	0.626173031752924	0.997059335046076	"HEBP1"	"NM_015987"
"ENSG00000013619"	62.4667219919906	-0.774425723218667	0.984777974468414	-0.786396267277103	0.431635369612654	0.997059335046076	"MAMLD1"	"NM_001177465"
"ENSG00000013810"	612.919122115237	-0.394919477940355	0.664015052474024	-0.594744767409929	0.552014092427249	0.997059335046076	"TACC3"	"NM_006342"
"ENSG00000014123"	303.381584727387	0.428261220804986	0.793724347868283	0.539559132783533	0.589501106520275	0.997059335046076	"UFL1"	"NM_015323"
"ENSG00000014138"	258.743474261416	0.893344761771658	0.74008470621807	1.20708447866295	0.227399611714105	0.997059335046076	"POLA2"	"NM_002689"
"ENSG00000014164"	190.963556740783	-0.506887010907338	0.774866095466779	-0.654160781937413	0.513008225321502	0.997059335046076	"ZC3H3"	"NM_015117"
